Date,Price,Open,High,Low,Vol.,Change %
14-Jan-10,76.885,76.92,77.175,76.81,12.40K,-0.14%
13-Jan-10,76.99,77.265,77.325,76.74,15.82K,-0.17%
12-Jan-10,77.12,77.31,77.46,76.89,25.03K,-0.05%
11-Jan-10,77.16,77.63,77.66,76.945,20.21K,-0.64%
8-Jan-10,77.655,78.2,78.435,77.545,23.91K,-0.58%
7-Jan-10,78.105,77.615,78.27,77.6,15.51K,0.58%
6-Jan-10,77.655,77.94,78.215,77.58,16.01K,-0.25%
5-Jan-10,77.85,77.765,77.95,77.39,19.30K,0.03%
4-Jan-10,77.83,78.355,78.59,77.575,18.39K,-0.59%
1-Jan-10,78.29,78.29,78.29,78.29,-,0.09%
31-Dec-09,78.22,78.22,78.395,77.79,7.95K,-0.07%
30-Dec-09,78.275,78.3,78.55,78.15,12.49K,0.12%
29-Dec-09,78.185,78.08,78.275,77.665,11.80K,0.22%
28-Dec-09,78.015,78.1,78.215,77.9,4.70K,-0.24%
25-Dec-09,78.2,78.2,78.2,78.2,-,0.03%
24-Dec-09,78.175,78.225,78.26,77.85,4.97K,-0.07%
23-Dec-09,78.23,78.61,78.705,78.075,15.24K,-0.48%
22-Dec-09,78.61,78.395,78.77,78.22,15.64K,0.24%
21-Dec-09,78.42,78.165,78.5,77.965,18.22K,0.29%
18-Dec-09,78.195,78.02,78.5,77.745,20.93K,0.13%
17-Dec-09,78.09,77.31,78.28,77.29,29.65K,0.98%
16-Dec-09,77.335,77.31,77.385,76.945,16.24K,0.05%
15-Dec-09,77.3,76.755,77.575,76.725,17.32K,1.16%
14-Dec-09,76.414,76.61,76.625,76.26,12.24K,-0.22%
11-Dec-09,76.585,76.055,76.74,75.735,12.24K,0.68%
10-Dec-09,76.07,76,76.24,75.865,12.21K,0.02%
9-Dec-09,76.055,76.275,76.34,75.875,41.51K,-0.36%
8-Dec-09,76.33,75.655,76.355,75.545,23.14K,0.69%
7-Dec-09,75.81,75.75,76.255,75.48,31.40K,-0.21%
4-Dec-09,75.97,74.835,76,74.645,41.71K,1.74%
3-Dec-09,74.67,74.595,74.875,74.36,14.52K,-0.05%
2-Dec-09,74.705,74.47,74.715,74.4,12.55K,0.39%
1-Dec-09,74.415,74.845,75.16,74.31,15.54K,-0.69%
30-Nov-09,74.935,75,75.06,74.535,18.37K,-0.14%
27-Nov-09,75.04,75.02,75.665,74.97,18.26K,0.21%
26-Nov-09,74.885,74.34,75.07,74.21,4.09K,0.75%
25-Nov-09,74.325,75.165,75.165,74.27,18.37K,-1.06%
24-Nov-09,75.125,75.29,75.525,75.06,13.30K,-0.06%
23-Nov-09,75.17,75.8,75.845,75.025,16.33K,-0.74%
20-Nov-09,75.73,75.375,76.5,75.285,18.63K,0.48%
19-Nov-09,75.37,75.2,75.645,75.2,13.49K,0.14%
18-Nov-09,75.265,75.34,75.43,74.985,12.08K,-0.27%
17-Nov-09,75.465,74.935,75.72,74.93,15.07K,0.73%
16-Nov-09,74.92,75.36,75.405,74.75,18.34K,-0.67%
13-Nov-09,75.425,75.695,75.76,75.225,17.58K,-0.36%
12-Nov-09,75.695,75.07,75.88,75.03,16.77K,0.58%
11-Nov-09,75.26,75.02,75.325,74.855,14.03K,0.20%
10-Nov-09,75.11,75.16,75.375,75.035,12.92K,-0.03%
9-Nov-09,75.135,75.81,75.83,75.025,16.42K,-1.06%
6-Nov-09,75.94,75.875,76.11,75.59,19.63K,0.10%
5-Nov-09,75.865,76.02,76.165,75.645,15.24K,0.05%
4-Nov-09,75.825,76.52,76.545,75.705,25.71K,-0.97%
3-Nov-09,76.57,76.31,77.5,76.225,26.67K,0.14%
2-Nov-09,76.46,76.475,76.575,76.08,14.32K,-0.02%
30-Oct-09,76.475,76.075,76.58,75.975,16.81K,0.54%
29-Oct-09,76.065,76.62,76.735,75.995,19.25K,-0.68%
28-Oct-09,76.585,76.24,76.705,76.13,16.84K,0.40%
27-Oct-09,76.28,76.22,76.49,75.905,19.00K,0.11%
26-Oct-09,76.195,75.6,76.26,75.34,18.52K,0.79%
23-Oct-09,75.6,75.205,75.665,75.105,14.26K,0.48%
22-Oct-09,75.24,75.25,75.67,75.175,12.71K,0.17%
21-Oct-09,75.11,75.725,75.895,75.085,14.02K,-0.82%
20-Oct-09,75.73,75.4,75.935,75.265,12.41K,0.30%
19-Oct-09,75.505,75.8,76.07,75.25,9.50K,-0.35%
16-Oct-09,75.77,75.565,76.08,75.47,12.41K,0.15%
15-Oct-09,75.66,75.605,75.945,75.405,12.87K,-0.09%
14-Oct-09,75.725,76.03,76.07,75.51,14.21K,-0.58%
13-Oct-09,76.165,76.27,76.47,75.92,8.24K,-0.16%
12-Oct-09,76.29,76.52,76.845,76.185,4.51K,-0.43%
9-Oct-09,76.62,76.175,76.725,76.13,9.85K,0.64%
8-Oct-09,76.13,76.515,76.515,75.68,14.30K,-0.70%
7-Oct-09,76.665,76.48,76.8,76.3,3.87K,0.22%
6-Oct-09,76.495,76.85,76.88,76.28,9.25K,-0.44%
5-Oct-09,76.835,77.21,77.235,76.805,3.38K,-0.49%
2-Oct-09,77.215,77.505,77.72,76.865,9.41K,-0.26%
1-Oct-09,77.415,76.87,77.495,76.8,8.96K,0.72%
30-Sep-09,76.86,77.28,77.29,76.68,12.13K,-0.65%
29-Sep-09,77.36,77.2,77.735,77.025,7.69K,0.12%
28-Sep-09,77.27,76.88,77.48,76.72,8.14K,0.33%
25-Sep-09,77.015,77.16,77.285,76.685,7.52K,-0.13%
24-Sep-09,77.115,76.595,77.255,76.28,10.56K,1.07%
23-Sep-09,76.295,76.225,76.755,76.045,7.55K,-0.07%
22-Sep-09,76.35,76.955,76.955,76.22,5.89K,-0.84%
21-Sep-09,77,76.75,77.335,76.7,7.26K,0.43%
18-Sep-09,76.67,76.515,76.93,76.485,6.79K,0.31%
17-Sep-09,76.43,76.53,76.655,76.23,6.67K,-0.06%
16-Sep-09,76.475,76.715,76.815,76.375,5.48K,-0.40%
15-Sep-09,76.785,76.835,77.315,76.66,7.71K,0.07%
14-Sep-09,76.732,76.65,77.09,76.62,0.64K,0.12%
11-Sep-09,76.64,76.83,76.85,76.445,4.25K,-0.25%
10-Sep-09,76.83,77.055,77.23,76.71,13.63K,-0.35%
9-Sep-09,77.1,77.285,77.465,76.815,14.61K,-0.31%
8-Sep-09,77.34,78.005,78.045,77.065,22.98K,-0.86%
7-Sep-09,78.01,78.16,78.17,77.745,3.74K,-0.20%
4-Sep-09,78.165,78.515,78.76,78.035,5.46K,-0.45%
3-Sep-09,78.52,78.4,78.58,78.03,6.35K,0.11%
2-Sep-09,78.435,78.825,78.9,78.295,7.24K,-0.47%
1-Sep-09,78.805,78.17,79.01,77.975,12.32K,0.75%
31-Aug-09,78.22,78.355,78.635,78.025,5.33K,-0.21%
28-Aug-09,78.385,78.085,78.435,77.91,4.03K,0.42%
27-Aug-09,78.055,78.71,78.795,77.89,10.30K,-0.84%
26-Aug-09,78.72,78.415,78.895,78.185,9.36K,0.54%
25-Aug-09,78.295,78.29,78.485,77.86,5.64K,-0.04%
24-Aug-09,78.33,78.05,78.385,78,3.02K,0.29%
21-Aug-09,78.1,78.455,78.65,77.81,8.76K,-0.45%
20-Aug-09,78.45,78.5,78.745,78.365,3.91K,-0.12%
19-Aug-09,78.545,78.96,79.31,78.405,8.98K,-0.62%
18-Aug-09,79.035,79.315,79.46,78.98,4.37K,-0.46%
17-Aug-09,79.4,78.99,79.695,78.86,8.65K,0.50%
14-Aug-09,79.005,78.555,79.03,78.305,5.58K,0.54%
13-Aug-09,78.58,78.9,78.925,78.325,6.76K,-0.41%
12-Aug-09,78.9,79.26,79.515,78.72,6.27K,-0.49%
11-Aug-09,79.285,79.365,79.475,79.115,3.61K,-0.13%
10-Aug-09,79.385,78.825,79.515,78.825,7.57K,0.35%
7-Aug-09,79.105,78.045,79.21,77.895,13.10K,1.22%
6-Aug-09,78.155,77.7,78.24,77.59,4.71K,0.71%
5-Aug-09,77.605,77.75,77.98,77.52,5.90K,-0.35%
4-Aug-09,77.88,77.71,77.92,77.555,5.56K,0.17%
3-Aug-09,77.75,78.16,78.585,77.565,8.88K,-0.89%
31-Jul-09,78.45,79.375,79.4,78.31,9.60K,-1.20%
30-Jul-09,79.405,79.725,79.77,79.305,4.15K,-0.48%
29-Jul-09,79.785,79.09,79.81,78.875,7.27K,0.99%
28-Jul-09,79,78.75,79.21,78.42,5.97K,0.31%
27-Jul-09,78.755,78.805,79.125,78.51,4.81K,-0.18%
24-Jul-09,78.895,79.105,79.245,78.74,2.72K,-0.09%
23-Jul-09,78.97,78.99,79.32,78.585,6.20K,0.14%
22-Jul-09,78.86,79.05,79.22,78.695,7.02K,-0.29%
21-Jul-09,79.09,79.03,79.25,78.74,6.27K,0.05%
20-Jul-09,79.05,79.52,79.605,78.925,7.36K,-0.57%
17-Jul-09,79.505,79.465,79.815,79.41,3.09K,0.17%
16-Jul-09,79.37,79.59,79.775,79.285,4.08K,-0.11%
15-Jul-09,79.46,80.145,80.185,79.425,12.13K,-1.13%
14-Jul-09,80.37,80.19,80.485,80.045,4.60K,0.09%
13-Jul-09,80.3,80.4,80.7,80.175,3.39K,-0.16%
10-Jul-09,80.43,80.195,80.71,80.19,3.88K,0.47%
9-Jul-09,80.05,80.925,81.105,79.88,7.59K,-1.18%
8-Jul-09,81.005,81.02,81.12,80.77,4.72K,0.17%
7-Jul-09,80.865,80.545,81.075,80.32,4.83K,0.21%
6-Jul-09,80.695,80.605,81.165,80.46,5.28K,0.04%
3-Jul-09,80.665,80.675,80.75,80.415,0.76K,0.35%
2-Jul-09,80.38,79.85,80.585,79.85,0.19K,0.63%
1-Jul-09,79.875,80.385,80.68,79.565,6.79K,-0.68%
30-Jun-09,80.425,80.055,80.64,79.695,7.74K,0.39%
29-Jun-09,80.115,80.05,80.595,80.03,5.01K,0.01%
26-Jun-09,80.105,80.595,80.595,79.905,8.33K,-0.72%
25-Jun-09,80.69,80.85,81.255,80.57,6.05K,-0.23%
24-Jun-09,80.88,80.185,81.085,79.9,6.33K,0.88%
23-Jun-09,80.175,81.195,81.285,80.04,9.71K,-1.19%
22-Jun-09,81.14,80.62,81.3,80.62,5.26K,0.63%
19-Jun-09,80.63,80.95,81.125,80.31,5.39K,-0.47%
18-Jun-09,81.01,80.605,81.17,80.485,5.44K,0.54%
17-Jun-09,80.575,81.18,81.355,80.435,5.21K,-0.68%
16-Jun-09,81.13,81.575,81.795,80.705,4.56K,0.33%
15-Jun-09,80.861,80.525,80.925,80.525,0.46K,0.86%
12-Jun-09,80.175,79.475,80.54,79.47,3.30K,0.94%
11-Jun-09,79.43,80.275,80.415,79.2,13.03K,-1.13%
10-Jun-09,80.34,79.88,80.67,79.48,18.49K,0.65%
9-Jun-09,79.825,80.74,81.085,79.7,8.68K,-1.41%
