Date,Price,Open,High,Low,Vol.,Change %
3-Sep-14,"41,793","41,689","42,500","41,430",0.27K,0.42%
2-Sep-14,"41,617","42,079","42,221","41,515",0.46K,-0.92%
1-Sep-14,"42,004","42,200","42,288","41,954",2.42K,-0.59%
29-Aug-14,"42,255","42,282","42,471","42,146",7.18K,-0.35%
28-Aug-14,"42,405","42,050","42,930","42,050",22.12K,1.13%
27-Aug-14,"41,933","42,018","42,150","41,801",12.84K,-0.12%
26-Aug-14,"41,985","42,003","42,475","41,940",16.73K,0.15%
25-Aug-14,"41,921","41,954","42,189","41,812",10.82K,-0.08%
22-Aug-14,"41,955","42,150","42,340","41,780",15.18K,-0.30%
21-Aug-14,"42,080","42,288","42,288","41,883",14.52K,-0.62%
20-Aug-14,"42,341","42,350","42,494","42,165",12.01K,0.24%
19-Aug-14,"42,240","42,720","42,775","42,111",14.99K,-1.00%
18-Aug-14,"42,667","43,050","43,050","42,507",11.05K,-1.38%
14-Aug-14,"43,263","43,429","43,500","43,070",15.87K,-0.12%
13-Aug-14,"43,317","43,719","43,875","43,091",18.63K,-0.90%
12-Aug-14,"43,712","43,719","44,050","43,555",13.63K,-0.31%
11-Aug-14,"43,847","43,515","43,908","43,414",9.87K,0.64%
10-Aug-14,"43,570","43,570","43,570","43,570",-,-0.02%
8-Aug-14,"43,580","44,100","44,308","43,472",18.64K,-0.53%
7-Aug-14,"43,814","43,966","44,125","43,628",15.66K,-0.24%
6-Aug-14,"43,920","43,498","44,183","43,492",18.68K,1.24%
5-Aug-14,"43,381","44,005","44,150","43,266",19.54K,-1.68%
4-Aug-14,"44,121","44,427","44,640","44,088",12.28K,-0.69%
1-Aug-14,"44,427","44,393","44,750","44,309",16.71K,0.06%
31-Jul-14,"44,399","44,355","44,800","44,272",17.74K,-0.18%
30-Jul-14,"44,480","44,336","44,533","44,076",12.70K,0.48%
29-Jul-14,"44,269","44,330","44,650","44,140",10.62K,0.22%
28-Jul-14,"44,172","44,390","44,534","44,065",13.65K,-0.24%
27-Jul-14,"44,280","44,280","44,280","44,280",-,0.00%
25-Jul-14,"44,281","43,964","44,337","43,875",14.82K,1.13%
24-Jul-14,"43,786","44,700","44,950","43,728",23.59K,-2.54%
23-Jul-14,"44,928","45,100","45,166","44,878",11.26K,-0.37%
22-Jul-14,"45,097","45,001","45,300","44,734",20.02K,-0.17%
21-Jul-14,"45,174","45,011","45,535","44,975",14.57K,0.62%
20-Jul-14,"44,895","44,895","44,895","44,895",-,-0.08%
18-Jul-14,"44,931","45,551","45,571","44,761",16.32K,-1.42%
17-Jul-14,"45,579","44,700","45,838","44,642",23.04K,2.25%
16-Jul-14,"44,577","44,729","44,787","44,371",17.56K,-0.62%
15-Jul-14,"44,854","45,098","45,271","44,601",19.66K,-0.13%
14-Jul-14,"44,912","45,851","45,851","44,885",22.79K,-2.40%
13-Jul-14,"46,015","46,015","46,015","46,015",-,0.00%
12-Jul-14,"46,015","46,015","46,015","46,015",-,-0.12%
11-Jul-14,"46,068","46,400","46,400","45,921",12.10K,-0.38%
10-Jul-14,"46,242","44,900","46,395","44,840",31.73K,3.25%
9-Jul-14,"44,787","44,895","45,096","44,735",11.60K,-0.08%
8-Jul-14,"44,823","44,792","45,127","44,661",16.09K,0.10%
7-Jul-14,"44,780","44,950","44,950","44,576",12.32K,-0.61%
6-Jul-14,"45,056","45,056","45,056","45,056",-,0.96%
4-Jul-14,"44,627","44,490","44,750","44,302",0.09K,0.76%
3-Jul-14,"44,291","44,187","44,599","44,121",0.14K,-0.95%
2-Jul-14,"44,715","44,356","44,900","44,000",0.65K,0.94%
1-Jul-14,"44,298","44,315","44,768","44,236",3.13K,0.42%
30-Jun-14,"44,114","44,470","44,470","43,922",14.88K,-0.93%
27-Jun-14,"44,529","44,758","44,839","44,422",17.29K,-0.24%
26-Jun-14,"44,636","44,565","44,776","44,173",20.55K,-0.04%
25-Jun-14,"44,653","44,384","44,820","44,114",20.19K,0.36%
24-Jun-14,"44,494","44,311","44,970","44,216",21.65K,0.11%
23-Jun-14,"44,445","44,400","44,629","44,240",16.94K,-0.28%
20-Jun-14,"44,570","44,413","44,840","43,981",29.90K,0.58%
19-Jun-14,"44,311","42,350","44,539","42,350",34.42K,4.51%
18-Jun-14,"42,398","42,252","42,570","42,128",15.97K,0.06%
17-Jun-14,"42,374","42,097","42,448","41,766",19.89K,0.40%
16-Jun-14,"42,204","41,999","42,497","41,999",18.78K,0.79%
13-Jun-14,"41,875","41,311","41,900","41,305",17.39K,1.51%
12-Jun-14,"41,251","40,630","41,298","40,486",22.33K,1.59%
11-Jun-14,"40,606","40,550","40,840","40,475",14.28K,0.25%
10-Jun-14,"40,506","40,297","40,583","40,113",16.46K,0.52%
9-Jun-14,"40,297","39,980","40,370","39,980",12.44K,0.75%
6-Jun-14,"39,997","40,113","40,398","39,828",18.27K,-0.71%
5-Jun-14,"40,282","39,830","40,470","39,615",22.74K,1.14%
4-Jun-14,"39,827","39,899","39,953","39,708",13.03K,0.14%
3-Jun-14,"39,773","39,633","40,049","39,633",18.36K,0.37%
2-Jun-14,"39,626","39,657","39,859","39,465",18.61K,0.10%
30-May-14,"39,586","39,935","40,190","39,517",23.23K,-1.08%
29-May-14,"40,019","40,110","40,162","39,604",25.36K,-0.46%
28-May-14,"40,202","40,440","40,590","40,000",20.24K,-0.40%
27-May-14,"40,365","41,160","41,160","40,212",25.21K,-1.99%
26-May-14,"41,183","40,861","41,230","40,780",10.47K,0.95%
23-May-14,"40,797","40,926","41,054","40,575",18.72K,-0.44%
22-May-14,"40,976","41,000","41,454","40,833",24.36K,0.20%
21-May-14,"40,896","41,095","41,347","40,818",19.08K,-0.33%
20-May-14,"41,030","40,902","41,127","40,715",19.41K,0.40%
19-May-14,"40,866","41,030","41,445","40,780",19.80K,-0.07%
16-May-14,"40,894","41,625","41,625","40,854",18.19K,-1.97%
15-May-14,"41,717","42,348","42,348","41,575",21.16K,-1.49%
14-May-14,"42,348","42,149","42,750","42,149",13.31K,1.11%
13-May-14,"41,884","41,980","42,200","41,750",16.00K,-0.48%
12-May-14,"42,086","41,469","42,385","41,393",20.51K,1.53%
9-May-14,"41,453","41,618","41,895","41,318",16.02K,-0.32%
8-May-14,"41,587","41,900","42,098","41,537",18.94K,-0.81%
7-May-14,"41,928","42,596","42,869","41,870",24.59K,-1.51%
6-May-14,"42,571","42,527","42,818","42,489",15.82K,1.45%
5-May-14,"41,961","42,012","42,495","41,835",0.22K,-0.29%
2-May-14,"42,083","40,940","42,265","40,900",0.79K,2.88%
1-May-14,"40,906","41,023","41,270","40,514",3.64K,-1.02%
30-Apr-14,"41,329","41,889","41,889","41,161",25.31K,-1.51%
29-Apr-14,"41,962","42,302","42,349","41,810",19.11K,-1.19%
28-Apr-14,"42,468","42,746","42,746","42,301",17.36K,-0.26%
27-Apr-14,"42,577","42,577","42,577","42,577",-,-0.07%
25-Apr-14,"42,607","42,615","42,890","42,381",22.28K,0.29%
23-Apr-14,"42,482","42,335","42,660","42,335",14.09K,0.58%
22-Apr-14,"42,236","42,002","42,470","41,943",18.47K,0.50%
21-Apr-14,"42,027","42,250","42,250","41,760",16.27K,-0.83%
17-Apr-14,"42,377","42,336","42,570","42,166",17.55K,-0.09%
16-Apr-14,"42,416","42,259","42,757","41,761",24.43K,0.30%
15-Apr-14,"42,289","43,050","43,060","41,526",34.28K,-2.17%
14-Apr-14,"43,229","43,040","43,365","42,803",11.55K,0.12%
11-Apr-14,"43,177","43,405","43,418","43,016",16.19K,-0.71%
10-Apr-14,"43,486","42,817","43,840","42,817",26.80K,1.90%
9-Apr-14,"42,675","43,201","43,281","42,301",20.51K,-1.21%
8-Apr-14,"43,198","43,300","43,430","43,165",8.33K,0.27%
7-Apr-14,"43,080","42,970","43,224","42,770",16.61K,0.30%
5-Apr-14,"42,951","42,951","42,951","42,951",-,-0.04%
4-Apr-14,"42,969","43,108","43,440","42,925",23.78K,-0.12%
3-Apr-14,"43,021","43,091","43,435","42,722",21.05K,-0.26%
2-Apr-14,"43,135","42,550","43,379","42,528",20.85K,1.28%
1-Apr-14,"42,588","42,743","43,000","42,551",14.76K,-0.51%
31-Mar-14,"42,805","42,701","43,330","42,701",18.48K,0.11%
28-Mar-14,"42,759","42,906","43,180","42,411",21.21K,-0.31%
27-Mar-14,"42,891","43,109","43,136","42,559",24.94K,-0.36%
26-Mar-14,"43,046","43,528","43,750","42,870",22.13K,-1.06%
25-Mar-14,"43,508","43,899","44,163","43,451",23.24K,-1.00%
24-Mar-14,"43,949","44,510","44,510","43,900",20.66K,-1.57%
21-Mar-14,"44,651","44,871","45,330","44,600",21.62K,-0.76%
20-Mar-14,"44,992","45,729","45,729","44,720",28.65K,-1.49%
19-Mar-14,"45,673","45,990","46,049","45,227",28.94K,-0.36%
18-Mar-14,"45,840","46,600","46,600","45,555",25.86K,-1.93%
17-Mar-14,"46,741","46,999","47,071","46,583",8.39K,-0.73%
14-Mar-14,"47,084","46,881","47,877","46,723",31.05K,0.75%
13-Mar-14,"46,734","46,829","47,071","46,411",24.49K,-0.08%
12-Mar-14,"46,771","46,050","46,970","45,921",27.52K,1.90%
11-Mar-14,"45,897","45,868","46,786","45,522",30.75K,-0.17%
10-Mar-14,"45,973","45,880","46,200","45,570",19.42K,-0.50%
7-Mar-14,"46,205","47,134","47,424","45,835",29.87K,-2.10%
6-Mar-14,"47,194","46,953","47,360","46,436",21.91K,1.31%
5-Mar-14,"46,583","46,511","46,999","46,136",0.18K,0.06%
